Date,Username,Komen,Label
8/30/2022 4:38,Cahya Afiffah,@virusketik Sehari abis vaksin booster moderna baru berasa sakit banget di lengan yg disuntiknya. Semangat!  #EndemiCovid #IndonesiaSehatIndonesiaHebat,0
8/30/2022 4:51,🌸🌸🌸,@cursedkidd Kl begitu aku ga dulu dehh mau vaksin booster.Nunggu efeknya jadi orang kaya aja baru vaksin.,0
8/30/2022 4:58,Dan,ini gue kudu cari booster dah sebulan sekali batuk pilek sembuh bentar batuk pilek lagi anjir kemarin pas di vaksin keknya ga ada sakit mulu gini,0
8/30/2022 5:08,KopiFore,@xxxibdidrgn gue harusnya vaksin kedua malah dikasi booster pfizer.. kocak,1
8/30/2022 5:16,elv,aku sehabis vaksin booster:makan makan makan makan ngemil makan ,1
8/30/2022 5:17,𝐤𝐚𝐦𝐛𝐢𝐧𝐠𓆏,abis vaksin booster badan langsung letoy,1
8/30/2022 5:23,Jul🌻,Abis vaksin booster terus diajak ngebut-ngebutan dijalanan priok bareng abang ojol rasanya mau mental kebelakang wkwk,1
8/30/2022 6:14,Ganti Nama Sementara,Ngga habis fikir gara2 ikutan vaksin di perusahaan sebelumnya jadi gabisa ikutan vaksin booster program pemerintah. Sdgkan perusahaan sebelumnya jg sampe saat ini belum mengadakan vaksin booster utk karyawan nya. ,1
8/30/2022 7:43,leora,Baru untuk nakes aja kak itu juga belum semua kok masih baru mulai ini mah yg vaksin ke-4 booster 2. Oalah yaampun SEMANGAT CINTAKU https://t.co/oO0OvT0pFF,1
8/30/2022 7:54,POWELL,orang indo mampir ke kota lain wajib vaksin booster orang luar negri masuk indonesia ga wajib vaksin booster gimana si jalan pikirnya pemerintah?,0
8/30/2022 8:14,Morodjoyo,Jangan Sampai Seluruh Umat Manusia Menghardik Dan Mengumpat umpat Di media Sosial atas Ketidak Jelasan Pandemic Yg Meragukan Jancuk Tenan Hidup Kok Dipaksa Paksa VAKSIN!!! Booster!!,0
8/30/2022 8:35,Siti.Nuraini,@anumnurlatifa Aduh ga ada niat buat booster wkwk. Percayalah vaksin membuat kita gendut,0
8/30/2022 8:47,bumi,@Askrlfess Hari ini aku juga habis booster! Vaksin 1-2 moderna boosternya pfizer. Efeknya sejauh ini cuma pegel di tangan,0
8/30/2022 8:49,It's,@KAI121 @agatacaroline_ Oke baiklah lain kali lagi kemana mana pake KAI sampe nunggu kebijakan WAJIB BOOSTER DICABUT !!! Heran deh kenapa sih HARUS BANGET booster kalau vaksin 2 kali NGGA ADA GUNA !!!,0
8/30/2022 8:52,Annisa Febriana,vaksin booster disaat yang salah aleena lagi sama sekali gamau ditaro di kasur mana tangan pegel banget,1
8/30/2022 8:52,Hate by CMS Its Self,Org mah habis Vaksin booster pusing meriang atau demam lah gue laper mulu. Stop wei stop!,1
8/30/2022 8:54,🏴 Jempol Casper 🏴,@drpriono1 Emang vaksin big pharm sdh terbukti efektif dok? Kok kalian msh pada kena walau udah booster? Trs klo memang efektif mana laporan penelitian ilmiahnya? Coba share kan dulu.,0
8/30/2022 9:48,shelitr,"Ketika orang kantor kaget aku udah vaksin booster . ""Kapan vaksin ? Pas hamil?"" ""Udah lama dr hbs nikah pas belom hamil ko"" ""Oalah kirain baru kmren2 vaksinnya""",1
8/30/2022 9:54,TUNA MAYO!🌸,@tanyakanrl Keknya vaksin booster emang bikin kebal sm perpilekan ,1
8/30/2022 9:57,icik,anak lucu anak baik cepet sembuh ya biu kuat sudah vaksin booster yuk bisa yuk sembuh @Buildbuilddd #GETWELLBUILD #Beyourluve https://t.co/bJyT8jFnk9,1
8/30/2022 10:11,caa👾,"@minerva30_ @cursedkidd vaksin booster karena kewajiban, vaksin booster karena gabut gatau mau kemana lagi",1
8/30/2022 10:45,Kemal_jan,@KemenkesRI Selamat Sore Saya ada perjalanan ke luar negeri minggu depan sudah nunggu 1 bulan lebih sejak vaksin LN saya approved tapi sampai sekarang tiket booster gak dibuka buka.,1
8/30/2022 10:47,Lily_hyme,@catchmeupid Skrg pertanyaannya kemana vaksin booster moderna buat org yg primer moderna setengh mati carinya smpe skrg msih kosong,1
8/30/2022 11:03,wy ✨,Minggu lalu sebenarnya gak niat vaksin booster. Tapi karena Angga mau vaksin pikirku sekalianlah ya vaksin dosis 3 juga.,1
8/30/2022 11:12,nrssw,@ripbotttt Vaksin booster bayar ngga ka?,1
8/30/2022 13:03,Ri🏎️2 baddies,Gue batuk pilek gak sembuh-sembuh padahal bulan ini pengen vaksin booster tapi kalau lagi sakit kan gk boleh ya https://t.co/DBzZiCXeeW,1
8/30/2022 13:06,Kaye🍀 | 💫skY8n💙,Efek vaksin booster 2 cuma kemeng aja. Alhamdulillah gk ada drama panas dan tangan susah digerakin kyk vaksin booster 1 dlu ,1
8/30/2022 13:16,shaaap,@tanyarlfes ak vaksin 1&2 nya astra trs yg ke 3 ini dikasih pfizer aman kok ga tumbang reaksi masing2 tubuh kan juga beda2 yg penting jaga imun tubuh ajaa sblm booster,1
8/30/2022 13:47,viraa,@taeharea habis vaksin booster tadi trus efeknya nyeri di tangan gue,0
8/30/2022 13:53,.,@principlejeno Halooo hari ini abis vaksin booster terus kondisi terkini lagi terkapar lemah alias sakit banget tangan gue njir ,0
8/30/2022 14:36,menang menang,"@FOODFESS2 pernah abis vaksin booster kmrn tuh jadi ga nafsu makan, makan sehari sekali bahkan dua tiga hari sekali minum air putih doang",0
8/30/2022 14:39,soe.mpahpemoeda,Kenceng juga ni vaksin booster naiknya enjoy parah baru teng2an pala gue wkwkw,0
8/30/2022 14:40,🧇n ɯoɹɟ ʎɐʍɐ ɹɐɟ,belom jadi vaksin booster hiks soalnya tadi kosong semua di 2 tempat insyaallah besok deh nyari lagi,1
8/30/2022 14:55,Vidiya Arinanda,Udah susah nyarinya gaboleh lagi di suntik sama Jenis vaksin lain yang mudah dicari. Padahal warga sinopharm after booster kekebalannya ga secihuy warga vaksin non-sinopharm,0
8/31/2022 14:22,Justitia,Setelah berkali kali kontak erat PCR 5x negatif. Antigen puluhan kali non reaktif melewati masa kelam pandemi dengan alhamdulillah aman sudah melakukan vaksin boosterHamdallah akhirnya merasakan positif covid. Pecah telur. Otw sarjana.,1
8/31/2022 14:41,Rizaldi,Vaksin booster kedua udah bisa buat umum belum ya?,1
8/31/2022 14:44,Che,Akhirnya anak gue vaksin covid. Di sini bolehnya untuk anak 3 - 5 tahun Pfizer. Untungnya emak boleh ikutan booster ,1
9/1/2022 9:52,DDT,Di infus karna badan drop magh kambuh habis vaksin booster ke2 mau futsal lg tipes kambuh bsk jdwal pusling sabtu posyandu jadi aku emg kudu cpt sembuh kerjaan aku ndk habis2nya,0
9/1/2022 12:01,Ara♡,efek vaksin booster gimana? takut bgt besok mau vaksin,1
9/1/2022 12:07,Firman Maulana,vaksin booster sangat diperlukan agar menghilangkan virus-virus kebencian.,1
9/2/2022 10:52,Juan Pablo elKadrun™,@Taufik_06 Kalo bs milih mah gue juga gak vaksin tp ada korelasi sama pekerjaan gue dan segenap transportasi darat dan udara yang terpaksa bikin gue vaksin Alhamdulillah gue udah booster bbrp bln sehat cuma 200M dr rmh gue ada menara pemancar yg sudah dil,1
9/2/2022 11:28,Ketupat,@tempodotco Dulu juga ada banyak berita yang sering memberitakan vaksin ini memiliki efikasi sekian vaksin itu memiliki efikasi sekian tapi apa? Ujung-ujungnya ya juga disuruh booster/vaksin ketiga.,1
9/2/2022 11:46,klinting-klinting🔔,Vaksin booster efek samping e menambah nafsu makan ta?,1
9/2/2022 12:29,orang berinisial M,gue juga baru vaksin kedua tapi udah punya sertif booster Sumpah demi Allah gue juga gatau kok bisa terakhir ditawarin bokap mau booster apa ga gue cuma bilang terserah ditungguin kok gue ga dibawa vaksinTau2 ngecek pedulilindungi ada sertif boost,1
9/2/2022 12:31,orang berinisial M,@AraIzmk Gue nebak kyknya bokap gue ngakalin entah gimana biar gue dapet sertif booster meski nggak di vaksin,1
9/2/2022 12:34,UGM_FESS,ugm_fess vaksin booster gratis dimana yaa? sama kalo vaksin keduanya udah lebih dari 6 bulan gituu masi bisa gaa sii? makasih sebelumnya ygy,1
9/2/2022 12:38,✘ tya🐋 ia,@feddfox Booster tuh berarti kita hrs vaksin 3 kali?,1
9/2/2022 12:41,shay 🌌,RT @comifuro: @kofukuf untuk dewasa 2 vaksin wajib dan 1 vaksin booster,1
9/2/2022 12:45,ri,Kalau belum vaksin booster boleh ikut?,1
9/2/2022 12:49,Pororo💛,@svmmerbaeil Udah? Cepet banget.. aku habis yg booster kmrn jadi agak2 takut (?) mau vaksin lagi deh.. ,1
9/2/2022 13:05,Chintya 🐣🐈‍⬛💙,Greges + pusing abis vaksin booster kedua. Mana sakit banget ini deltoidnya.,0
9/2/2022 13:22,The silent man,@IndiWage Udah booster 2 atau 4 vaksin baru ngomong gitu...KEMARIN KEMARIN MABOK,1
9/2/2022 13:23,❄❄ FREE TAG #Jenus,@GratisTerbaik Dipaksa booster bagi yg belum maka tempat ditentukan oleh kantor. Bahkan data kita udah disetor oleh kantor ketempat vaksin yg ditentukan tsb. Sangat biadab sekali birokrasi Indonesia https://t.co/JsfwUepj5p,0
9/2/2022 13:24,nabilla aprillia,Abis vaksin booster kenapa jadi galau begini,0
9/2/2022 13:33,🐧🌸BLOOM🌹,Bukan cuma kuliah doang tapi kayanya semua kegiatan sehari hari yh thats why kita vaksin booster,1
9/2/2022 14:14,Dino.,"dari kemarin"" udah disuruh vaksin booster tapi aku males",1
9/2/2022 14:19,Fitri Anita Bachtiar,Vaksin kesekian kalinyaaa efeknya sama aja kek booster kemarin,1
9/2/2022 14:22,Savante Arreneuz,@GratisTerbaik @MprAldo Semoga hakim terbuka hati dan pikiran nya bahwa seluruh tempat di wilayah Indonesia bebas dikunjungi oleh rakyat Indonesia kecuali yang dilarang dalam UU. Tidak ada larangan bepergian tanpa booster idiot bohong vaksin halu menuju a,0
9/2/2022 14:24,jeb ✘ 🍙 fankit lucu📌,@dimplesoob_ sertifikat vaksin booster,1
9/2/2022 14:28,laskar 710,RT @dinagustavsson: Udah jelas vaksin mengandung bahan yang diharamkan oleh agama dan berbahaya bagi kesehatan tubuh manusia masih aja ters,0
9/2/2022 14:28,#,ejak keren dia udh vaksin booster pasti https://t.co/LDfW7zEvdk,1
9/2/2022 14:28,grizz,hari ini mau vaksin booster lupa karna sibuk ngurusin rumah. btw vaksin di royal buka jam berapa ya?,1
9/3/2022 8:28,healthy,Makan tuh vaksin gratis... Anda lbh butuh vaksin daripada bbm kan? Ya udah gak usah protes2 ambil aja booster yg banyak sambil bayangin lagi ngisi BBM gratis  https://t.co/wjCf3F34hZ,0
9/3/2022 8:33,KLATART.,@ssefnum Booster ini ada buat syarat untuk keluar kota dan masuk mall seinget aku. Kalau kamu ke kampus atau kantor syaratnya juga booster atau cukup vaksin kedua? Aku gak salty ini cuma nanya. Kalau emang cuma pengen ditunda dulu aja sambil kira-kira nab,1
9/3/2022 8:45,Yun.,Waww beneran Tadi pagi gue vaksin dan dokternya nanya ini booster nya buat apa nih?Terus gue jawab buat nonton konser Malah di marahin karna bukan buat kesehatan maaf Bu dokter ternyata emng iKON mau konser  https://t.co/WaZyShqaIO,1
9/3/2022 8:48,𝐮𝐬𝐲,Yang belum vaksin ke 3 ayo buruan nanti gabisa kemana-mana loh kalian semua tempat dan acara minimal booster. Gausah takut. Umur udah ditentuin sama yang di Atas,1
9/3/2022 9:26,里,@KemenkesRI selamat sore saya mau beratnyaKenapa setelah menerima vaksin booster persendian saya sering mengalami nyeri dan ngilu ya? Apakah tidak cocok dengan vaksin sebelumnya atau tidak cocok dengan tubuh saya?,0
9/3/2022 10:40,Jooan rest,Abis booster vaksin dan ampe jam segini aku belum makan wkwkwk,1
9/3/2022 11:13,Nêng Añyâr ﷽,@GratisTerbaik Vaksin booster itu cuma barang dagangan para mafia vaksin dan pejabat negara saja. @KemenkesRI yg jadi salesnya.,0
9/3/2022 11:13,yuka,18 taun hadiahnya vaksin booster,1
9/3/2022 11:42,yuk boleh,Paginya vaksin booster langsung berangkat kerja pas mau pulang tbtb hujan jeder langsung gede anjir mood aing langsung turun seturun turunnya ini mah,0
9/3/2022 13:55,Mamang Komik,12 jam setelah vaksin booster 2.Efeknya baru kerasa tangan terasa pegal dan sedikit sakit di area bekas suntikan  https://t.co/Mzy0TBXajs,0
9/3/2022 14:03,AARON (CLOSE),@HELLOKUGY Booster keras ya? Vaksin 1-2 gapernah sakit sih... Terbang tgl 8 nanti hari Kamis. Mana baru izinnya tgl 7 -_-,0
9/3/2022 14:04,Vhy,day 2 after vaksin booster.. efeknya parah.. moga besok gk demam,0
9/3/2022 14:04,kugy🌻 | gestun cv koin turnitin,@lahancuan Lumayan keras saya pas vaksin 1-2 enteng aja eh kena booster ambruk 3 hari harus minum paracetamol. Mana bekas suntikannya nyeri banget. Kalau emang mau booster besok langsung kamis biasa udah enakan. Cuma ya itu ntar di tempat kerja susah,0
9/3/2022 14:34,𝘉𝘢𝘳𝘦𝘯𝘨𝘨𝘦'𝘴 not B̶a̶y̶u̶z̶a̶c̶k̶y̶,Alhamdulillah pasca Booster efeknya tdk sperti wktu vaksin 1&2 hanya terasa pegal di bagian suntik ,1
9/3/2022 14:48,Bobinho,@Kucinganggora_8 @Ferlian_98 @ListyoSigitP Kalau itu alasan Prokes.. Bininya belum vaksin booster sehingga tidak bisa masuk penjara karena pedulilindunginya merah,1
9/3/2022 15:31,beXojingo,@engjijii aku habis booster tapi vaksin emang ga menjamin kebal virus sii tapi masih bisa ngrasain cilor sama crepes kokk,1
9/5/2022 12:23,Wisnu Djati Prasodjo,@contactap2 Yg buat kebijakan menurutku aneh kali ini. Dulu ada pilihan vaksin 1 vaksin 2 bisa PCR atau Swab. Sekarang hanya booster saja. Jadi no choice ya selain nunggu booster.,1
9/5/2022 12:53,🐰,perasaan aku doang ato gmn semenjak vaksin booster imun tubuh malah makin lemah :( bln apa gt lupa sampe di opname,0
9/5/2022 13:12,Bahatisom,sakit we tangan gue habis vaksin booster  bagian bekas suntikanny parahhh sakit benerrrr,0
9/5/2022 13:20,Maudi,Pengen trip sendirian tapi keinget w belom vaksin booster,1
9/5/2022 13:29,Ɛr🍡,Abis booster berasa kek di siksa bgt sakitnya kaya pas awal pertama vaksin moga aja ga demam,0
9/5/2022 13:42,fin,tiket kereta pp udh dibayarin makan juga udh ditanggung masa iya krna blm vaksin booster minta gue juga yg bayar pcr yaallah kyknya gue klo diajak main temen ga segininya bgt deh :),1
9/5/2022 14:12,aykoo_,temen w bilang kalo suntik booster lebih sakit dari vaksin 1 sama 2 kayak linunya berasa bgt lah pokoknya,1
9/5/2022 14:16,aykoo_,trs tadi pagi w booster kan abis disuntik ngerasa enteng aja jd mikir ahh ga sakit inimah soalnya vaksin 1 sama 2 abis disuntik lgsg berasa kram bgt anjirr,1
9/5/2022 16:06,ynew,dihasut buat cepet vaksin booster kedua diiming imingi ga ada kipi gampang bener kena tipuuu,0
9/5/2022 16:08,panda.,@abyantputra WIDIHHH sekarang kalau ngucapin bukan selamat ulang tahun tp selamat vaksin booster,1
9/5/2022 16:09,gaby,Info dong nurunin demam sm linu linu badan. Aku kmrn siang vaksin booster malamnya dan sampai malam ini masih demam dah mnum parasetamol jg.,0
9/5/2022 17:15,ʕ•ᴥ•ʔ,mau lamar kerja tpi harus vaksin booster,1
9/5/2022 17:18,𝒎𝒆𝒏𝒌𝒌,Syarat jd ratu hatimu yg sdh vaksin booster gk? Klo iyh aku sdh booster kok https://t.co/lLzu6GARZ1,1
9/6/2022 4:59,lisachrsa,yaalah pusing bgt abis vaksin booster,0
9/6/2022 5:22,Ari🍀,Gue vaksin booster ketiga moderna cuma pegel doang lengan yg lain pada tumbang vaksin booster keempat ini sama pegel lengan doang tapi ngantuknya tidak tertolong. Untungnya gue masuk malem,0
9/6/2022 5:39,daci free tag 🐰🐯,Semoga besok bisa dapat vaksin booster,1
9/6/2022 5:40,adhan,@madebyalya Vaksin 2 sama booster nya nanti jadi satu. Yang tadi tetep diitung kedua jadi totalnya tetep cuma 3x vaksin wkwkwk,1
9/6/2022 5:44,Abu Yasmin,Suka tp skrg hrs vaksin booster dulu klo mau ke mana2.. berhubung dah cape divaksinyah stop dl traveling nya..,1
9/6/2022 5:54,Adien,@angkasapura172 bisa vaksin booster di bandara kualanamu kah? Dan apakah ada batas quota per harinya?,1
9/6/2022 6:36,Yanto Sudrajat,Ahli epidemiologi ungkapan vaksin Booster terbukti tingkatkan antibodi lawan covid-19 Ayo kita vaksin biar kita semua sehat dan terjaga dari virus. https://t.co/EILVudPKc2,1
9/6/2022 6:54,`,Ngurus SKCK ribet bgt ternyata mana harus vaksin booster,1
9/6/2022 6:58,I C H A 🧕 lagi KKN,@KyungsooVirgoo Coba bantuin cari vaksin booster biar jadi holiday nya soalnya bentar lagi mau dosis 4,1
9/11/2022 15:53,patricia,@unmagnetism super air jet klo garuda agak ketat temen kmrn blm booster akhirnya vaksin dulu di bandara,1
9/11/2022 16:03,ahmad,RT @healthy13245678: Geng pencinta kpop itu geng yg cocok untuk vaksin eksperimen pertama mrk akan lakukan apapun demi nonton konser cowo2,1
9/11/2022 16:17,Non.,Kenapa belum vaksin booster ? Lagi ga mood. https://t.co/Lj2XMmMCKZ,1
9/11/2022 17:21,Mike Oksmal,@HeditioDian Anda tau skrg gunanya vaksin booster?? Cuma bakar2 duit doank ...,0
9/11/2022 17:45,freego,tapi lucu juga sih diajakin nikah karena vaksin booster,1
9/11/2022 18:23,Jr.Bengawan Aditya,@kr1t1kp3d45_pro Hahaha kake nene gue aja ga suntik vaksin cek di website udah di suruh vaksin booster. Negara penuh trik,1
9/11/2022 18:31,Rio Firmansyah Umbrie,Ternyata banyak juga yang belom vaksin booster!,1
9/13/2022 3:15,Adam,@Akuseru_Reion belum vaksin booster boleh ga sih?,1
9/13/2022 3:16,mey_mei,@InfosuporterID Efek belum di vaksin booster nih,1
9/13/2022 3:20,SyukurSabarTabah&Tawaqal,Alhamdulillah sukses sdh vaksin Booster&aku sdh dpt Sertifikatnya. Kini aku bisa bebas jk ingin bepergian atau masuk gedung,1
9/13/2022 3:21,ㅠ ㅠ,@Askrlfess kalo booster (vaksin 3) beda sih gapapa. vaksin 1 dan 2 itu pasti sama sih seharusnya misalnya km dpt moderna vaksin 1 pasti akan moderna juga vaksin keduanya,1
9/13/2022 3:51,iyooooviii,@KAI121 halo min mau tanya. kalau belum dapet tiket vaksin booster itu bisa vaksin apa engga ya?,1
9/13/2022 4:07,septian🥺🥺,@chen_rakuen egx habis vaksin booster,1
9/13/2022 4:47,レモンパイ🥧,@lowsanity_ Yg vaksin 4 kali cuma nakes beb. Horang biasa kayak kita cuma 3. Serem njir kalo disuntik lagi. Yg vaksin booster aja aku mriyang 3 hari lho apalagi kalo disuruh 4,0
9/13/2022 4:49,abaikan,@tamerlane9470 @abigailsaraachi @jaja9888 @nadyAmbyati @VICE_ID Kaga nyambung. Penggunaan booster vaksin ada data dan risetnya dan masih diteliti terus imunitas yang terbentuk bisa bertahan sampai kapan dan ini riset global ya dilakukan banyak ilmuwan dar,1
9/13/2022 4:56,WishFm107,Telah ada vaksin booster untuk penguat bagi kalangan petugas medis pemerintah tetap menggalakkan masyarakat  #JagaProkesCegahCovid #indonesiamemimpindunia #dukungG20 #JagaProkesCegahCovid Lihat video wish fm107! #TikTok https://t.co/avIMrXbPnX,1
9/13/2022 4:57,cismen and proud,@uwisnew @abigailsaraachi @jaja9888 @nadyAmbyati @VICE_ID Terlepas dari perdebatan yg ada rasanya saat ini booster lebih baik jadi pilihan aja drpd diwajibkan demikian jg dgn vaksin covid. Lagipula kasus jg kan udah menurun tingkat kematian udah rendah da,1
9/13/2022 5:10,sayasiapaya,@comifuro diatas 18thn harus booster ya? Kalo blm booster tp udah vaksin 2 gaada kelonggaran kah dibolehin masuk,1
9/13/2022 5:26,Ari_Manaf,Mo vaksin booster kedua ternyata belum bisa.. yahh.. nunggu bulan depan klo gitu..,1
9/13/2022 5:29,chæcha,mau tanya ini sertif vaksin yang diprint vaksinasi lengkap or yang paling terakhir booster ajaaa yaaa? di peduli lindungi padahal udah lengkap kl mau tunjukkin knp harus diprint  #BETHESUNinJKT,1
9/13/2022 5:34,Grey N. Siahaan,@Itzamarand @Mentimoen Ga ada relevansinya kemampuan memimpin dengan vaksinasi. Sebagai tambahan ada berita juga yang bilang sudah vaksin booster sebelum nakes.,1
9/13/2022 5:40,uuv,tadi sblm ke kampus aku booster malah dikira mau vaksin ke 4 wkwkwk,1
9/13/2022 5:41,Ramadhan Radityatama,@ABCD_Eja Oh iya beda gue kmrn pas vaksin booster habis suntik seger kak wkwkwk karena wkwkwkwk,1
9/13/2022 5:43,/ˌfɛm fəˈtæl/,Alhamdulillah aja ya dari vaksin 1 sampai 3 booster badan sehat2 aja ga ada pake ambruk ambrukan.,1
9/13/2022 6:13,RZ,@worksfess disuruh vaksin booster dulu kebijakan perusahaan kali mmg harus udah booster semua apalagi memudahkan juga buat perjalanan,1
9/13/2022 6:31,$WAG,Vaksin 1 & 2 gaada gejala trus ini booster malah ga berasa abis suntik wkwk badan gua batu banget anjir padahal isinya tulang doang,1
9/13/2022 7:37,cismen and proud,@abigailsaraachi @uwisnew @jaja9888 @nadyAmbyati @VICE_ID Emangnya salah yak kalo ada orang yg ga mau di booster apalagi di vaksin? Toh cakupan booster di negeri ini mandeg tp kasus ttp turun jg,1
9/13/2022 7:55,arieka,@Askrlfess waktu ini aku ikut jadi vaksinator booster di kampus. itu setauku gapapa kalo vaksin boosternya beda sama vaksin kedua soalnya bakal disesuaiin dosisnya,1
9/13/2022 9:31,Lala | JAEHYUN FOREVER ONLY GIVEAWAY,Sebelum war ticket kmrin aku vaksin booster 2. Sekarang baru kerasa kipinya. Tepar 100%,0
9/13/2022 9:34,sunn || asmara remaja📌,Vaksin booster kenapa bikin tangan sakit banget dah,0
9/13/2022 11:39,Bismillah!! Semoga beneran OTW Ketemu Budjang!!!!,Gaes di kantor polisi ada satpam gak sih? Bingung nanti mau nanya sama siapa soal vaksin booster gue yang serifikat nya belum muncul,1
9/13/2022 13:07,a,RT @nsupriasih: @DokterTifa Program pemerintah harus vaksin dan booster tetapi efeknya kematian berarti pemerintah dzolim mau bunuh rakyat,0
9/14/2022 9:00,Targaryen,@pootatoop_ Ya kadang logika gitu sulit nyampenya. Ibukku salah satunya. Sekeluarga udh pada booster dia tok yg belum vaksin sm sekali. Mau bepergian jadi repot sendiri skrg.,0
9/14/2022 9:42,taharudddin,@bd_baskoro Juru wabah juru vaksin juru booster dan juru lainnya apa yang didalam video itu benar? Tolong berikan pendapat ilmiah kalian,1
9/14/2022 12:32,dave,efek vaksin booster sakit kali anjrit:((( yg diomongin kakak petugas vaksin tadi pagi emg betul rupanya,0
9/14/2022 12:52,ge,Gue belum vaksin booster ,1
9/14/2022 12:53,NONNIN.,kok nyeri vaksin booster lebih berasa dari pada vaksin1&2 sih ,0
9/14/2022 12:56,🌻✨,Eh ini aku ga ngerti kenapa kita WNI harus booster klo mau naik kereta tapi WNA cukup vaksin dosis dua? Meanwhile virus nya aja dari luar Indo  https://t.co/67HTU3nBRo,1
9/14/2022 12:57,Masmasbiasa,@azmieezza @panditfootball Wajib sudah vaksin booster kalo di bandung daerah lain padahal cukup 2 kali. Selain itu ya emang Timnas kurang laku dibanding Persib kalo di Bandung.,1
9/14/2022 13:15,Zamzam Nurzaman HM,@RangkongSudut @JKTN12 @yanfitriyana Bisa jadi. Syarat nonton Persib infonya wajib sudah vaksin booster. Animo Bobotoh untuk datang ke stadion sangat tinggi menjelang duel klasik Persib vs Persija 2 Oktober nanti,1
9/14/2022 14:32,capricorn•galak,Vaksin booster membuat tangan kiri saya seperti lumpuh,0
9/16/2022 11:21,ndaw,@mihrabku @RyantiTashi @Hambadhoif123 Pemerintah indonesia yg memberi syarat vaksin booster bagi yg keluar negeri. Dan bapak tinggal di Indonesia sebagai muslim yang baik taat aturan itu wajib.,1
9/16/2022 11:48,Contact Center AP II,@mienyemeQ Kami informasikan jika baru melakukan vaksin dosis kedua maka belum bisa melakukan penerbangan sampai dgn batas waktu yg blum bisa ditentukan silakan menunda penerbangan terlebih dahulu hingga mendapatkan vaksin dosis ketiga (booster). Tks. -Ax,1
9/16/2022 12:27,✿,@bliblidotcom min kalo mau nukerin tiket fisik aja harus vaksin booster juga gak? tapi nanti yang nonton temenku karna waktu itu aku yang bantuin temen buat war dan pake namaku thankieesss min sebelumnya,1
9/16/2022 12:29,cah bagus zaini,@Selinax1719 @mihrabku @heogiraffe @RyantiTashi @Prianto27 @taliwang98 @Hambadhoif123 Mungkin bagi sebagian orang program vaksin covid di Indonesia sudah 90persen. Sehingga yg belum vaksin g perlu disuruh vaksin yg sudah vaksin g perlu booster. Mungkin lo,1
9/16/2022 12:44,L I S A 🏊🏻| Cook cat travel art & money. ☘️,Abis vaksin booster bekas suntikannya sakit benerr ,1
9/16/2022 13:20,Dahon-Man,RT @mihrabku: Prinsip dasarnya tak ada kewajiban vaksin booster bagi jamaah umroh dan haji. Jadi yang bohong siapa? Yang dibohongi siapa?,1
9/16/2022 13:20,donyaditya,@mihrabku Yg tidak wajib vaksin atau vaksin booster?,1
9/16/2022 13:54,Budi Satria,@pratiwi596 Apakah pemerintah Indonesia dan kemenag atau pemerintah Saudi yang memberi syarat vaksin booster untuk haji dan umroh?  Jamaah Indonesia yang masih pakai masker ketika umroh banyak diketawain. Saudi sudah cuek bebek soal covid dan soal vaksin.,1
9/16/2022 15:26,cismen and proud,@RodriChen Karena mungkin saya juga merasa seperti ini. Saya sendiri ngerasa lebih aman menggunakan vaksin & booster berbasis inactivated ketimbang mRNA dan adenovirus  Maaf kalo pertanyaan saya terkesan kurang nyambung https://t.co/RglbVlXHzd,1
9/16/2022 16:24,Jamblang Bambang,@jeroLeuweung @officialvpc Kata siapa? Gw nonton Persija lawan Persita beli tiket online dan emang ada persyaratan wajib vaksin booster,1
9/16/2022 16:26,march,gila ini covid gue trnyata termasuk yg gejalanya parah tp mnrt gue masih lebih bearable dibanding vaksin booster pfizer  booster pfizer bnr2 kyk digebugin sama 3 org ga bisa gerak kaku di atas tempat tidur sakit dr ubun2 sampe ujung kaki cmn muka doang yg ga sakit,0
9/16/2022 17:32,jessly,mau vaksin booster tapi udah kelewat 7 bulan bisa ga si? apa harus ngulang?,1
9/17/2022 4:38,pasti🍀See🍀BIGWIN🍀,RT @AliBej0: Vaksin cara efektif dalam mencapai kekebalan vaksin sangat efektif Prokes juga tdk kalah pentingnya untk tindakan pencegahan,1
9/17/2022 4:41,pasti🍀See🍀BIGWIN🍀,RT @Torrez_20_06: Pemberian vaksinasi diperlukan untuk merangsang sistem imun seseorang membentuk kekebalan ataupun antibodi.   Penelitian,1
9/17/2022 5:13,dart_osey,RT @WWishfm107: Vaksin Booster meningkatkan kekebalan tidak haram,1
9/17/2022 6:23,Republika.co.id,CEO Pfizer diketahui belum mendapatkan vaksin booster bivalen. https://t.co/pKbyKRvrPW,1
9/17/2022 7:42,isha here,@convomf kakak gua jg sama gini pas mau booster ngecek dulu kan tuh peduli lindungi eh pas dicek sertif vaksin boosternya udh keluar duluan padahal doi blm booster,1
9/17/2022 8:11,NRM,Hari kedua setelah vaksin booster yang kedua bagaimana rasanya? Nano nano sekali,1
9/17/2022 8:40,Jaya Katwang,Vaksinasi adalah kunci utama untuk melindungi diri dan  orang terdekat dari bahaya covid-19. Segera lengkapi vaksin booster mu dan  tetap  disiplin Prokes terutama menggunakan masker. https://t.co/w0TwU7KGek,1
9/17/2022 8:55,Fen,Bisa gak sih brangkat gak perlu booster semenjak vaksin kedua jadi suka sesek napas jadi gak mau vaksin ke-34 dst..,1
